Image,True_Label,True_Label_Name,Predicted_Label,Predicted_Label_Name,Correct
2347718160.jpg,0,Cassava Bacterial Blight (CBB),1,Cassava Brown Streak Disease (CBSD),False
599325048.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
550691642.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
256556025.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
3687557580.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
335378674.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
3490931185.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1261540961.jpg,0,Cassava Bacterial Blight (CBB),3,Cassava Mosaic Disease (CMD),False
4117744697.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
987080644.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
657031133.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1942147134.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
65328715.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2203204324.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
261768285.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1823619640.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1876922129.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
3094956073.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
313266547.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2170826967.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
3775082960.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
3288990051.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
807777679.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1924360069.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
3361317754.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
410556634.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1287334854.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1383020993.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1103304372.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
3483976821.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
1966222636.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1774675464.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
2591969481.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
3398825087.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
471733925.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
1312770396.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1332424855.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
2465664646.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1328372449.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
3162418489.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
3163012106.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
4293589004.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
3205585005.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
3974644689.jpg,0,Cassava Bacterial Blight (CBB),1,Cassava Brown Streak Disease (CBSD),False
2903907923.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
3143832551.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
102039365.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
2183340836.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2944161091.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1412788738.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1396847821.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
435094576.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2813723824.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2207027505.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2753653261.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
3757075482.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
678707458.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2054830345.jpg,0,Cassava Bacterial Blight (CBB),2,Cassava Green Mottle (CGM),False
3533209606.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2007737070.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
296987551.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1889205491.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2519536403.jpg,0,Cassava Bacterial Blight (CBB),1,Cassava Brown Streak Disease (CBSD),False
1551517348.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
715785641.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
3214730186.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1465774459.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
4237476054.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
3074981220.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1926670152.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
986965803.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
208444967.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
2617765379.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
1026467332.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
396829878.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1752693374.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
3514831407.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2393701311.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1326787301.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
3894043891.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
3097941467.jpg,0,Cassava Bacterial Blight (CBB),2,Cassava Green Mottle (CGM),False
3555410429.jpg,0,Cassava Bacterial Blight (CBB),1,Cassava Brown Streak Disease (CBSD),False
1889215655.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2940233284.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1795774689.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
3939876859.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
4096337072.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
3031879144.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1837622218.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
630211324.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
3207502224.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2680198267.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
4232363601.jpg,0,Cassava Bacterial Blight (CBB),3,Cassava Mosaic Disease (CMD),False
1681772018.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
878188830.jpg,0,Cassava Bacterial Blight (CBB),1,Cassava Brown Streak Disease (CBSD),False
3276323574.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2766931963.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
342958683.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2559696276.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
3454534975.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
3077845683.jpg,0,Cassava Bacterial Blight (CBB),2,Cassava Green Mottle (CGM),False
1024089865.jpg,0,Cassava Bacterial Blight (CBB),3,Cassava Mosaic Disease (CMD),False
79867712.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
1573602024.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
3982901070.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2353511211.jpg,0,Cassava Bacterial Blight (CBB),1,Cassava Brown Streak Disease (CBSD),False
3485603790.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1828496803.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2263743432.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
3132012439.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
292918886.jpg,0,Cassava Bacterial Blight (CBB),3,Cassava Mosaic Disease (CMD),False
4174034867.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
257165521.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
3594749275.jpg,0,Cassava Bacterial Blight (CBB),3,Cassava Mosaic Disease (CMD),False
3553878956.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
3283292871.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2722340963.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
3979130498.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
87703299.jpg,0,Cassava Bacterial Blight (CBB),3,Cassava Mosaic Disease (CMD),False
3919110751.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
4288369732.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
324248837.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
812733394.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
3440475449.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
478400081.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
3739021598.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1609948219.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1841269407.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
272565243.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
3968083899.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1796303978.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
4135070493.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1315872826.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
1557580898.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2167218965.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
478036306.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
2593776626.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
3162831635.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
2934640241.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
1152631724.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
4145471533.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1522449555.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
3986774650.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2776235541.jpg,0,Cassava Bacterial Blight (CBB),1,Cassava Brown Streak Disease (CBSD),False
3130882314.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2198388199.jpg,0,Cassava Bacterial Blight (CBB),3,Cassava Mosaic Disease (CMD),False
251711364.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
300508785.jpg,0,Cassava Bacterial Blight (CBB),3,Cassava Mosaic Disease (CMD),False
3523659784.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
3010280604.jpg,0,Cassava Bacterial Blight (CBB),1,Cassava Brown Streak Disease (CBSD),False
4207597254.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
561444501.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1000015157.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
2538012199.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2356938780.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2448969787.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2221240763.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
833082515.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
3889664923.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
3298994120.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
3762414961.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
3246642151.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
868275841.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2832996503.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1668838224.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2626785894.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1497853421.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
2999350296.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
593244106.jpg,0,Cassava Bacterial Blight (CBB),2,Cassava Green Mottle (CGM),False
3676057452.jpg,0,Cassava Bacterial Blight (CBB),1,Cassava Brown Streak Disease (CBSD),False
800501715.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1357797590.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
897638042.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1700812370.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
2368198157.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2963010825.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2028087473.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
3860607414.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1929510475.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1276802461.jpg,0,Cassava Bacterial Blight (CBB),3,Cassava Mosaic Disease (CMD),False
2116979707.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1519337929.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
2157322964.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2998136552.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2255774334.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
1546870332.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
3589202621.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
4159967753.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
3643480526.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1529293180.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
2298308938.jpg,0,Cassava Bacterial Blight (CBB),1,Cassava Brown Streak Disease (CBSD),False
860744310.jpg,0,Cassava Bacterial Blight (CBB),1,Cassava Brown Streak Disease (CBSD),False
1616824359.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1085950509.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
423288187.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1739864126.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
986999751.jpg,0,Cassava Bacterial Blight (CBB),1,Cassava Brown Streak Disease (CBSD),False
3636294049.jpg,0,Cassava Bacterial Blight (CBB),3,Cassava Mosaic Disease (CMD),False
25658571.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
3340101218.jpg,0,Cassava Bacterial Blight (CBB),3,Cassava Mosaic Disease (CMD),False
1650008995.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
3126103788.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
1540668864.jpg,0,Cassava Bacterial Blight (CBB),1,Cassava Brown Streak Disease (CBSD),False
167313296.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
1021758544.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
4177391802.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
3385271207.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
3682266975.jpg,0,Cassava Bacterial Blight (CBB),3,Cassava Mosaic Disease (CMD),False
2761769890.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1298789590.jpg,0,Cassava Bacterial Blight (CBB),1,Cassava Brown Streak Disease (CBSD),False
814722861.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
186394398.jpg,0,Cassava Bacterial Blight (CBB),1,Cassava Brown Streak Disease (CBSD),False
1805115397.jpg,0,Cassava Bacterial Blight (CBB),2,Cassava Green Mottle (CGM),False
3715954473.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1521850100.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
3195215192.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
3699866059.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
171546937.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1148829591.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1439675422.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
3485891168.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2945652044.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
3864626212.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
2731257282.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2696226006.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1075249116.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2967030825.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
303061561.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
3243085170.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
3836245009.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
2376221892.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
3443846811.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2452042158.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2642869227.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
2005257030.jpg,0,Cassava Bacterial Blight (CBB),3,Cassava Mosaic Disease (CMD),False
3253305739.jpg,0,Cassava Bacterial Blight (CBB),3,Cassava Mosaic Disease (CMD),False
3792140986.jpg,0,Cassava Bacterial Blight (CBB),2,Cassava Green Mottle (CGM),False
2599515864.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
2474050099.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
1678311318.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
1052095724.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
4250210058.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
337218970.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
1252793337.jpg,0,Cassava Bacterial Blight (CBB),3,Cassava Mosaic Disease (CMD),False
2023813792.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
748029556.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2046239409.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
3844780526.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2384802478.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
3546582626.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
3384944329.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
3290949725.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
298282454.jpg,0,Cassava Bacterial Blight (CBB),4,Healthy,False
3889376143.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
3980578262.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2652140476.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
2468469374.jpg,0,Cassava Bacterial Blight (CBB),0,Cassava Bacterial Blight (CBB),True
